country;dimension;group;item;lat_mean;lat_var;a;b1;b2;b3;b4
IND;I;1;I6;0;1;2,090063841;-0,93333054;-0,227347458;0,448329508;1,290983622
IND;I;1;I7;0;1;3,025707433;-0,577316679;0,025387221;0,583006893;1,289450522
IND;I;1;I8;0;1;1,202684048;-1,205906024;-0,335596132;0,471518777;1,566447703
IND;I;2;I1;-0,006991188;1,087801533;1,509580652;-1,593262671;-0,959560259;-0,087483514;0,877495148
IND;I;2;I2;-0,006991188;1,087801533;1,646802201;-1,280745431;-0,6550673;-0,019727157;0,92736529
IND;I;2;I3;-0,006991188;1,087801533;2,727515008;-0,956093694;-0,354188087;0,179463288;0,882761054
IND;I;2;I4;-0,006991188;1,087801533;1,829039358;-0,888896925;-0,298119711;0,399778767;1,300821229
IND;I;2;I5;-0,006991188;1,087801533;3,598341564;-0,693853539;-0,175156768;0,396123085;1,060494748
IND;I;2;I6;-0,006991188;1,087801533;2,090063841;-0,93333054;-0,227347458;0,448329508;1,290983622
IND;I;2;I7;-0,006991188;1,087801533;3,025707433;-0,577316679;0,025387221;0,583006893;1,289450522
IND;I;2;I8;-0,006991188;1,087801533;1,118131964;-0,878187773;0,010056096;0,927370186;1,986578175
IND;A;1;A1;0;1;1,378728545;-1,458726083;-0,717671799;0,364119051;1,246287949
IND;A;1;A2;0;1;1,736708927;-1,548446756;-0,857468132;-0,082028676;0,823121653
IND;A;1;A3;0;1;1,656336534;-1,356603527;-0,532892492;0,233386686;1,144367326
IND;A;1;A4;0;1;1,998628008;-1,183395885;-0,492403029;0,278246298;1,056471449
IND;A;1;A5;0;1;1,59996009;-1,486359283;-0,707667053;0,130042467;1,034511123
IND;A;1;A6;0;1;1,647936313;-1,729550747;-1,041634507;-0,206989491;0,777943984
IND;A;1;A7;0;1;0,996891308;-0,980932376;-0,035807081;0,893255357;1,800469966
IND;A;1;A8;0;1;2,098828362;-1,018094506;-0,328664221;0,349512787;1,168098377
IND;A;2;A1;0,282180189;1,041351772;1,378728545;-1,458726083;-0,717671799;0,364119051;1,246287949
IND;A;2;A2;0,282180189;1,041351772;1,736708927;-1,548446756;-0,857468132;-0,082028676;0,823121653
IND;A;2;A3;0,282180189;1,041351772;1,251307525;-2,056740718;-1,127681579;-0,118845719;1,020470833
IND;A;2;A4;0,282180189;1,041351772;1,998628008;-1,183395885;-0,492403029;0,278246298;1,056471449
IND;A;2;A5;0,282180189;1,041351772;1,399775595;-1,721278129;-0,93281912;-0,0993062;0,911098048
IND;A;2;A6;0,282180189;1,041351772;1,647936313;-1,729550747;-1,041634507;-0,206989491;0,777943984
IND;A;2;A7;0,282180189;1,041351772;0,828136233;-0,396241594;0,72948287;1,765402203;3,108971054
IND;A;2;A8;0,282180189;1,041351772;1,745594723;-1,189868432;-0,558873796;0,191090865;1,104188338
IND;S;1;S1;0;1;1,191090668;-2,949564017;-2,104256677;-0,966806423;0,130749129
IND;S;1;S2;0;1;1,222930246;-2,324627731;-1,503207955;-0,43633782;0,848674332
IND;S;1;S3;0;1;1,713726246;-1,628418288;-0,954066493;-0,044467319;0,92704275
IND;S;1;S4;0;1;1,251565753;-2,089184469;-1,179756895;-0,168379709;1,087135783
IND;S;1;S5;0;1;1,988396428;-1,76099144;-1,185091143;-0,484288459;0,538005463
IND;S;1;S6;0;1;2,037788063;-1,337523328;-0,718613195;-0,040822891;0,812596724
IND;S;1;S7;0;1;2,095439069;-1,568922461;-0,963333646;-0,287644456;0,626665921
IND;S;1;S8;0;1;2,001832218;-1,326778226;-0,704579741;0,136367115;1,008968445
IND;S;2;S1;0,267621592;0,961789279;0,914769929;-3,018803759;-2,064843033;-0,729251671;0,804720941
IND;S;2;S2;0,267621592;0,961789279;1,126141778;-2,898976332;-2,044421516;-0,72941011;0,516487806
IND;S;2;S3;0,267621592;0,961789279;1,713726246;-1,628418288;-0,954066493;-0,044467319;0,92704275
IND;S;2;S4;0,267621592;0,961789279;1,098919348;-1,814121356;-0,971826188;0,111209129;1,386475874
IND;S;2;S5;0,267621592;0,961789279;1,988396428;-1,76099144;-1,185091143;-0,484288459;0,538005463
IND;S;2;S6;0,267621592;0,961789279;2,037788063;-1,337523328;-0,718613195;-0,040822891;0,812596724
IND;S;2;S7;0,267621592;0,961789279;2,095439069;-1,568922461;-0,963333646;-0,287644456;0,626665921
IND;S;2;S8;0,267621592;0,961789279;2,001832218;-1,326778226;-0,704579741;0,136367115;1,008968445
IND;E;1;E1;0;1;1,241391512;-1,33247017;-0,516946324;0,711312427;1,714010316
IND;E;1;E2;0;1;1,64835631;-0,776408473;-0,012672091;0,922429035;1,85574121
IND;E;1;E3;0;1;1,698218515;-1,620558552;-0,854962748;-0,068638855;0,9489259
IND;E;1;E4;0;1;1,309233686;-0,404815203;0,556190064;1,559338163;2,590168886
IND;E;1;E5;0;1;1,2914239;-2,304580437;-1,802373571;-0,903407001;0,277181841
IND;E;1;E6;0;1;2,947439425;-0,917209753;-0,312424288;0,387777047;1,129444426
IND;E;1;E7;0;1;1,607648535;-0,902822831;-0,144555632;0,731870966;1,722587832
IND;E;1;E8;0;1;1,652046557;-1,263224024;-0,542697145;0,259571092;1,128286103
IND;E;2;E1;-0,10402708;1,022294603;1,44050853;-1,055109112;-0,284206783;0,946798846;1,906921815
IND;E;2;E2;-0,10402708;1,022294603;1,64835631;-0,776408473;-0,012672091;0,922429035;1,85574121
IND;E;2;E3;-0,10402708;1,022294603;1,698218515;-1,620558552;-0,854962748;-0,068638855;0,9489259
IND;E;2;E4;-0,10402708;1,022294603;1,290014677;-1,02790586;-0,228384125;0,741749139;1,573959304
IND;E;2;E5;-0,10402708;1,022294603;1,040383101;-2,512052523;-1,584913741;-0,658864566;0,676561536
IND;E;2;E6;-0,10402708;1,022294603;2,652456796;-1,272031334;-0,587439056;0,144819142;0,847239532
IND;E;2;E7;-0,10402708;1,022294603;1,578573382;-0,586513288;0,281527908;1,312624406;2,250564734
IND;E;2;E8;-0,10402708;1,022294603;1,652046557;-1,263224024;-0,542697145;0,259571092;1,128286103
IND;C;1;C1;0;1;1,866559946;-0,924126174;-0,208184776;0,682862841;1,450150481
IND;C;1;C2;0;1;1,736170962;-1,020824523;-0,227362965;0,772749373;1,691856623
IND;C;1;C3;0;1;2,154223513;-1,059857677;-0,327778687;0,337800982;0,996406561
IND;C;1;C4;0;1;2,803205099;-0,88068024;-0,223229913;0,459642653;1,148305826
IND;C;1;C5;0;1;1,32109142;-1,618862102;-0,830136304;0,018135574;1,139940011
IND;C;1;C6;0;1;1,648390498;-1,481670848;-0,792432376;0,207423351;1,049466085
IND;C;1;C7;0;1;1,997560338;-0,86673399;-0,140267236;0,603865021;1,374964364
IND;C;1;C8;0;1;2,586884453;-0,879797379;-0,184470229;0,55268109;1,255792975
IND;C;2;C1;-0,454104163;1,176527562;1,866559946;-0,924126174;-0,208184776;0,682862841;1,450150481
IND;C;2;C2;-0,454104163;1,176527562;1,736170962;-1,020824523;-0,227362965;0,772749373;1,691856623
IND;C;2;C3;-0,454104163;1,176527562;2,154223513;-1,059857677;-0,327778687;0,337800982;0,996406561
IND;C;2;C4;-0,454104163;1,176527562;1,994465156;-1,241264189;-0,590457584;0,187397882;1,009472446
IND;C;2;C5;-0,454104163;1,176527562;1,763457795;-1,052044717;-0,369838697;0,276735223;1,153182716
IND;C;2;C6;-0,454104163;1,176527562;1,648390498;-1,481670848;-0,792432376;0,207423351;1,049466085
IND;C;2;C7;-0,454104163;1,176527562;2,209321561;-0,749640926;-0,077980198;0,611163536;1,303241763
IND;C;2;C8;-0,454104163;1,176527562;2,586884453;-0,879797379;-0,184470229;0,55268109;1,255792975
KEN;R;1;R1;0;1;0,617610323;-4,079195813;-3,291790337;-0,517285314;0,48447867
KEN;R;1;R2;0;1;1,571330098;-0,689412749;-0,144912938;1,049413597;1,5291602
KEN;R;1;R3;0;1;1,45233923;-0,790824457;-0,333451123;0,667627499;1,495270634
KEN;R;1;R4;0;1;1,425701511;-2,23068055;-1,475289251;-0,345259273;0,086895556
KEN;R;1;R5;0;1;2,147674703;-0,792524872;-0,399323104;0,49235377;0,920191963
KEN;R;1;R6;0;1;1,994100694;-1,098310292;-0,603724159;0,39827216;0,875301859
KEN;R;1;R7;0;1;1,765374059;-1,631156592;-1,09932298;0,01220676;0,5603275
KEN;R;1;R8;0;1;1,955657899;-0,850618481;-0,309258156;0,768091782;1,242978139
KEN;R;2;R1;-0,745392807;0,590183129;0,880831313;-2,650778267;-2,209462407;0,272550688;0,900966491
KEN;R;2;R2;-0,745392807;0,590183129;1,571330098;-0,689412749;-0,144912938;1,049413597;1,5291602
KEN;R;2;R3;-0,745392807;0,590183129;1,45233923;-0,790824457;-0,333451123;0,667627499;1,495270634
KEN;R;2;R4;-0,745392807;0,590183129;1,729167852;-1,289615439;-0,851940176;0,279425626;0,818134286
KEN;R;2;R5;-0,745392807;0,590183129;2,147674703;-0,792524872;-0,399323104;0,49235377;0,920191963
KEN;R;2;R6;-0,745392807;0,590183129;1,994100694;-1,098310292;-0,603724159;0,39827216;0,875301859
KEN;R;2;R7;-0,745392807;0,590183129;1,765374059;-1,631156592;-1,09932298;0,01220676;0,5603275
KEN;R;2;R8;-0,745392807;0,590183129;1,955657899;-0,850618481;-0,309258156;0,768091782;1,242978139
KEN;I;1;I1;0;1;1,59459341;-1,479413624;-1,065864192;0,105028611;0,420703423
KEN;I;1;I2;0;1;1,676258778;-1,43724529;-0,892835486;-0,01991284;0,398644706
KEN;I;1;I3;0;1;2,514543224;-1,189713284;-0,769434328;0,032828096;0,36150356
KEN;I;1;I4;0;1;1,829004367;-0,886412093;-0,395331309;0,722390822;1,102133744
KEN;I;1;I5;0;1;3,372509675;-0,83227843;-0,449235391;0,233238262;0,543151055
KEN;I;1;I6;0;1;2,137562343;-0,920336197;-0,459965793;0,332129637;0,656813862
KEN;I;1;I7;0;1;2,422365233;-0,541699091;-0,192808298;0,653067623;1,014643043
KEN;I;1;I8;0;1;1,090182857;-1,009887528;-0,301500392;0,880718113;1,601617849
KEN;I;2;I1;-0,05745539;1,06110698;1,59459341;-1,479413624;-1,065864192;0,105028611;0,420703423
KEN;I;2;I2;-0,05745539;1,06110698;1,676258778;-1,43724529;-0,892835486;-0,01991284;0,398644706
KEN;I;2;I3;-0,05745539;1,06110698;2,514543224;-1,189713284;-0,769434328;0,032828096;0,36150356
KEN;I;2;I4;-0,05745539;1,06110698;1,829004367;-0,886412093;-0,395331309;0,722390822;1,102133744
KEN;I;2;I5;-0,05745539;1,06110698;3,372509675;-0,83227843;-0,449235391;0,233238262;0,543151055
KEN;I;2;I6;-0,05745539;1,06110698;2,137562343;-0,920336197;-0,459965793;0,332129637;0,656813862
KEN;I;2;I7;-0,05745539;1,06110698;2,422365233;-0,541699091;-0,192808298;0,653067623;1,014643043
KEN;I;2;I8;-0,05745539;1,06110698;0,978644921;-0,249120838;0,359455953;1,821920375;2,649913948
KEN;A;1;A1;0;1;1,053544066;-0,999689561;-0,203562224;0,94347113;1,383383289
KEN;A;1;A2;0;1;2,133865429;-1,198907674;-0,74077394;0,109690684;0,596318098
KEN;A;1;A3;0;1;1,2537269;-1,772267319;-1,241069983;-0,182083125;0,448501926
KEN;A;1;A4;0;1;2,272598035;-0,825906792;-0,383311975;0,340767334;0,642723155
KEN;A;1;A5;0;1;2,149206918;-0,957660797;-0,550735272;0,359080093;0,814014668
KEN;A;1;A6;0;1;1,541026129;-1,55560585;-1,171677109;-0,207831166;0,294275298
KEN;A;1;A7;0;1;2,104278522;-1,238298143;-0,826305788;0,042501019;0,294917737
KEN;A;1;A8;0;1;2,55910422;-0,871330395;-0,439058539;0,391552827;0,788312955
KEN;A;2;A1;0,102501252;0,844748658;1,326724454;-0,960141231;-0,581823357;0,211475491;0,718801043
KEN;A;2;A2;0,102501252;0,844748658;2,133865429;-1,198907674;-0,74077394;0,109690684;0,596318098
KEN;A;2;A3;0,102501252;0,844748658;1,479180635;-1,245268383;-0,753369006;0,230901053;0,795603507
KEN;A;2;A4;0,102501252;0,844748658;2,272598035;-0,825906792;-0,383311975;0,340767334;0,642723155
KEN;A;2;A5;0,102501252;0,844748658;2,149206918;-0,957660797;-0,550735272;0,359080093;0,814014668
KEN;A;2;A6;0,102501252;0,844748658;1,541026129;-1,55560585;-1,171677109;-0,207831166;0,294275298
KEN;A;2;A7;0,102501252;0,844748658;1,726291794;-0,978524351;-0,646497479;0,290409364;0,670853153
KEN;A;2;A8;0,102501252;0,844748658;2,55910422;-0,871330395;-0,439058539;0,391552827;0,788312955
KEN;S;1;S1;0;1;1,244943049;-2,777987619;-2,012615192;-0,317261965;0,273512108
KEN;S;1;S2;0;1;0,742931916;-3,647193733;-3,102674078;-0,974693511;-0,024975622
KEN;S;1;S3;0;1;2,235736136;-1,848741936;-1,373905672;-0,376534068;0,151309743
KEN;S;1;S4;0;1;1,248791608;-2,555310313;-1,868706699;-0,32933369;0,259709858
KEN;S;1;S5;0;1;1,545867387;-2,172584896;-1,584496774;-0,180410903;0,500750141
KEN;S;1;S6;0;1;1,829070791;-1,404461705;-0,959056058;-0,077801251;0,41786687
KEN;S;1;S7;0;1;1,778639569;-1,75126154;-0,9985718;0,11472667;0,657303964
KEN;S;1;S8;0;1;1,983612586;-1,884628644;-1,211829001;-0,043944611;0,397352881
KEN;S;2;S1;0,158538789;1,023554963;1,244943049;-2,777987619;-2,012615192;-0,317261965;0,273512108
KEN;S;2;S2;0,158538789;1,023554963;0,742931916;-3,647193733;-3,102674078;-0,974693511;-0,024975622
KEN;S;2;S3;0,158538789;1,023554963;2,235736136;-1,848741936;-1,373905672;-0,376534068;0,151309743
KEN;S;2;S4;0,158538789;1,023554963;1,248791608;-2,555310313;-1,868706699;-0,32933369;0,259709858
KEN;S;2;S5;0,158538789;1,023554963;2,422737562;-1,98016701;-1,360905177;-0,497198251;0,008005251
KEN;S;2;S6;0,158538789;1,023554963;1,981480113;-2,137948945;-1,416297464;-0,448486815;-0,001231368
KEN;S;2;S7;0,158538789;1,023554963;1,847404893;-1,772870037;-1,359278052;-0,522377618;-0,088725028
KEN;S;2;S8;0,158538789;1,023554963;1,965172536;-2,047215217;-1,446946688;-0,618155013;-0,161992368
KEN;E;1;E1;0;1;1,258539877;-0,887437871;-0,349049949;0,990280445;1,555135966
KEN;E;1;E2;0;1;1,556488457;-1,476822374;-0,937672957;0,207370894;0,979263865
KEN;E;1;E3;0;1;1,712318422;-1,640375583;-1,17117477;0,000677563;0,521293835
KEN;E;1;E4;0;1;1,782680077;-0,644252506;-0,213051054;0,893384699;1,417382166
KEN;E;1;E5;0;1;0,700098729;-4,942589426;-4,318987308;-1,793748224;-0,572567302
KEN;E;1;E6;0;1;2,256328625;-1,377835472;-0,976227846;0,041474372;0,492332671
KEN;E;1;E7;0;1;1,479351873;-1,72543048;-1,145289118;0,028676999;0,89901288
KEN;E;1;E8;0;1;1,608970478;-1,352245322;-0,866095672;0,288204153;0,739133086
KEN;E;2;E1;0,339862588;0,713256668;1,258539877;-0,887437871;-0,349049949;0,990280445;1,555135966
KEN;E;2;E2;0,339862588;0,713256668;1,269747534;-1,150996039;-0,609106102;0,713650872;1,365259583
KEN;E;2;E3;0,339862588;0,713256668;1,712318422;-1,640375583;-1,17117477;0,000677563;0,521293835
KEN;E;2;E4;0,339862588;0,713256668;1,359714062;-0,995962474;-0,442369084;0,52632545;1,007097575
KEN;E;2;E5;0,339862588;0,713256668;1,216151849;-3,450777458;-2,197489013;-0,492407681;0,266310789
KEN;E;2;E6;0,339862588;0,713256668;2,256328625;-1,377835472;-0,976227846;0,041474372;0,492332671
KEN;E;2;E7;0,339862588;0,713256668;2,014185693;-0,90643983;-0,519289756;0,510935352;0,895375856
KEN;E;2;E8;0,339862588;0,713256668;1,608970478;-1,352245322;-0,866095672;0,288204153;0,739133086
KEN;C;1;C1;0;1;2,109595065;-1,662491231;-1,197417387;-0,194611774;0,277349522
KEN;C;1;C2;0;1;1,943397592;-2,000273912;-1,401134217;-0,575300411;-0,07242774
KEN;C;1;C3;0;1;2,653579386;-1,874800458;-1,481090068;-0,797168506;-0,35872291
KEN;C;1;C4;0;1;2,208244645;-1,937713279;-1,445754122;-0,454907511;0,108559695
KEN;C;1;C5;0;1;2,17589755;-1,835151694;-1,403433489;-0,63334974;-0,27521673
KEN;C;1;C6;0;1;1,345589634;-2,492894946;-1,852635441;-0,507828128;0,072725821
KEN;C;1;C7;0;1;2,274976362;-1,575027046;-1,096221896;-0,22225436;0,160495765
KEN;C;1;C8;0;1;2,494836532;-1,702333837;-1,148963867;-0,382972023;0,037912363
KEN;C;2;C1;-0,253843341;0,845351455;2,109595065;-1,662491231;-1,197417387;-0,194611774;0,277349522
KEN;C;2;C2;-0,253843341;0,845351455;1,798866666;-1,957158133;-1,448850749;-0,312566752;0,246542806
KEN;C;2;C3;-0,253843341;0,845351455;2,653579386;-1,874800458;-1,481090068;-0,797168506;-0,35872291
KEN;C;2;C4;-0,253843341;0,845351455;2,945235888;-1,954665282;-1,460047146;-0,725569292;-0,382227304
KEN;C;2;C5;-0,253843341;0,845351455;2,17589755;-1,835151694;-1,403433489;-0,63334974;-0,27521673
KEN;C;2;C6;-0,253843341;0,845351455;1,345589634;-2,492894946;-1,852635441;-0,507828128;0,072725821
KEN;C;2;C7;-0,253843341;0,845351455;2,274976362;-1,575027046;-1,096221896;-0,22225436;0,160495765
KEN;C;2;C8;-0,253843341;0,845351455;2,494836532;-1,702333837;-1,148963867;-0,382972023;0,037912363
MYS;R;1;R1;0;1;1,081445456;-2,593271127;-1,705988203;0,152142997;1,435552049
MYS;R;1;R2;0;1;1,708637465;-0,852116644;-0,070629936;1,121788365;2,079854161
MYS;R;1;R3;0;1;1,327550048;-1,048313583;-0,06525102;0,954676616;1,926168809
MYS;R;1;R4;0;1;1,635957031;-1,404560204;-0,605332643;0,371501925;1,377114193
MYS;R;1;R5;0;1;2,344912825;-0,825129617;-0,012928726;0,891802487;1,780185724
MYS;R;1;R6;0;1;2,260359792;-1,047394054;-0,289703126;0,713772272;1,709027301
MYS;R;1;R7;0;1;2,159232577;-1,181697977;-0,301818148;0,67194705;1,746596342
MYS;R;1;R8;0;1;1,860769395;-0,695057608;0,163280647;1,144565642;1,998391307
MYS;R;2;R1;-0,524889165;1,169717266;0,863230122;-2,750537651;-1,88075767;0,331911954;1,698190466
MYS;R;2;R2;-0,524889165;1,169717266;1,532542983;-0,810114173;-0,035926646;1,131577739;2,129379897
MYS;R;2;R3;-0,524889165;1,169717266;1,41872358;-0,627437123;0,310931007;1,322821643;2,197780155
MYS;R;2;R4;-0,524889165;1,169717266;1,944948345;-0,827089182;-0,010215521;0,821343654;1,618979686
MYS;R;2;R5;-0,524889165;1,169717266;2,643536555;-0,606017625;0,224459332;1,034691881;1,716098836
MYS;R;2;R6;-0,524889165;1,169717266;2,224147685;-0,879610964;-0,059558551;0,888658102;1,674356189
MYS;R;2;R7;-0,524889165;1,169717266;1,868290013;-1,164094379;-0,251369684;0,777360276;1,637454869
MYS;R;2;R8;-0,524889165;1,169717266;1,860769395;-0,695057608;0,163280647;1,144565642;1,998391307
MYS;I;1;I1;0;1;1,922859219;-1,552886699;-0,926505186;0,108398579;0,971897714
MYS;I;1;I2;0;1;1,574768528;-1,600313636;-0,872199032;0,032228695;1,024545039
MYS;I;1;I3;0;1;2,910395048;-1,251915671;-0,510500143;0,172500158;0,942772598
MYS;I;1;I4;0;1;1,828542494;-1,207405476;-0,427306996;0,487286274;1,41670701
MYS;I;1;I5;0;1;3,813530906;-0,829914484;-0,273526069;0,387325528;1,09352781
MYS;I;1;I6;0;1;1,99852235;-1,192741909;-0,48586694;0,306857254;1,154281301
MYS;I;1;I7;0;1;3,589971959;-0,798843018;-0,162226253;0,512068132;1,269977917
MYS;I;1;I8;0;1;1,162840472;-1,235969566;-0,165436603;0,913878042;2,153764157
MYS;I;2;I1;-0,070547678;1,123539508;1,838508082;-1,684893569;-1,056580748;-0,099334876;0,715909835
MYS;I;2;I2;-0,070547678;1,123539508;1,574768528;-1,600313636;-0,872199032;0,032228695;1,024545039
MYS;I;2;I3;-0,070547678;1,123539508;2,204276003;-1,157543376;-0,530490105;0,262541602;1,066069611
MYS;I;2;I4;-0,070547678;1,123539508;1,828542494;-1,207405476;-0,427306996;0,487286274;1,41670701
MYS;I;2;I5;-0,070547678;1,123539508;3,813530906;-0,829914484;-0,273526069;0,387325528;1,09352781
MYS;I;2;I6;-0,070547678;1,123539508;1,99852235;-1,192741909;-0,48586694;0,306857254;1,154281301
MYS;I;2;I7;-0,070547678;1,123539508;3,169706422;-0,819426065;-0,285021237;0,380565241;1,039153687
MYS;I;2;I8;-0,070547678;1,123539508;0,848160406;-0,709100683;0,502408617;1,862365939;3,166323747
MYS;A;1;A1;0;1;1,561294838;-0,854125548;-0,105194689;0,877624643;1,718022606
MYS;A;1;A2;0;1;1,386106514;-1,795185028;-0,943526094;0,215460867;1,380511724
MYS;A;1;A3;0;1;1,429726044;-1,191012936;-0,250725864;0,756709847;1,818128031
MYS;A;1;A4;0;1;2,0243029;-0,856077135;-0,146066001;0,688899684;1,467705604
MYS;A;1;A5;0;1;1,706937804;-1,296001613;-0,43886627;0,414989534;1,394249643
MYS;A;1;A6;0;1;1,651208129;-1,534251352;-0,819171549;0,131696802;1,030447716
MYS;A;1;A7;0;1;1,098995256;-1,30565684;-0,303830933;0,753975572;1,945677106
MYS;A;1;A8;0;1;1,55104725;-1,167105343;-0,314742944;0,653982025;1,684387966
MYS;A;2;A1;0,045101263;1,2298534;1,561294838;-0,854125548;-0,105194689;0,877624643;1,718022606
MYS;A;2;A2;0,045101263;1,2298534;1,321877919;-1,647459598;-0,818428505;0,451230715;1,53216893
MYS;A;2;A3;0,045101263;1,2298534;1,187773277;-1,426415366;-0,503454202;0,610108722;1,716895838
MYS;A;2;A4;0,045101263;1,2298534;2,0243029;-0,856077135;-0,146066001;0,688899684;1,467705604
MYS;A;2;A5;0,045101263;1,2298534;1,446599943;-1,503340087;-0,69987223;0,309527353;1,259499119
MYS;A;2;A6;0,045101263;1,2298534;1,651208129;-1,534251352;-0,819171549;0,131696802;1,030447716
MYS;A;2;A7;0,045101263;1,2298534;1,132739342;-0,704840908;0,222899171;1,219176501;2,210341978
MYS;A;2;A8;0,045101263;1,2298534;1,55104725;-1,167105343;-0,314742944;0,653982025;1,684387966
MYS;S;1;S1;0;1;1,285868553;-2,455450001;-1,497931241;-0,172925734;1,036831114
MYS;S;1;S2;0;1;1,378962528;-2,116027728;-1,319514835;0,018839273;1,196432815
MYS;S;1;S3;0;1;1,776002469;-1,454177409;-0,662586377;0,359975727;1,387860218
MYS;S;1;S4;0;1;1,149729854;-2,171140134;-1,141429298;0,306845361;1,692169759
MYS;S;1;S5;0;1;2,225436177;-1,788515047;-1,065673064;-0,140340853;0,7839088
MYS;S;1;S6;0;1;1,796674405;-1,541535701;-0,768514319;0,149783335;1,278985605
MYS;S;1;S7;0;1;1,82114699;-1,634784338;-0,857331377;0,183881539;1,188548009
MYS;S;1;S8;0;1;1,885932098;-1,698222323;-0,81711217;0,407077924;1,413387312
MYS;S;2;S1;0,181161499;1,102015191;1,245611809;-2,056278974;-1,125773204;0,220504063;1,279564462
MYS;S;2;S2;0,181161499;1,102015191;1,311451917;-2,501032314;-1,691608942;-0,346744915;0,795263086
MYS;S;2;S3;0,181161499;1,102015191;1,776002469;-1,454177409;-0,662586377;0,359975727;1,387860218
MYS;S;2;S4;0,181161499;1,102015191;1,187147785;-1,696370409;-0,681048917;0,636102116;1,824626009
MYS;S;2;S5;0,181161499;1,102015191;2,225436177;-1,788515047;-1,065673064;-0,140340853;0,7839088
MYS;S;2;S6;0,181161499;1,102015191;1,724439003;-1,690091888;-0,982737782;-0,040765751;0,959238617
MYS;S;2;S7;0,181161499;1,102015191;1,632167032;-1,794802482;-1,06354797;-0,022873479;0,947125457
MYS;S;2;S8;0,181161499;1,102015191;2,068046174;-1,625736113;-0,868677132;0,157339146;1,077490094
MYS;E;1;E1;0;1;1,50339149;-1,392983078;-0,430925297;0,788992154;1,754294351
MYS;E;1;E2;0;1;1,35091784;-1,361839849;-0,297582442;1,081063729;2,316529175
MYS;E;1;E3;0;1;1,500711522;-1,892332983;-0,949865151;0,247069742;1,447095159
MYS;E;1;E4;0;1;1,367558161;-0,707280682;0,337568899;1,541706318;2,629352525
MYS;E;1;E5;0;1;1,368261016;-2,161052948;-1,236416236;0,076679598;1,342908508
MYS;E;1;E6;0;1;2,142302855;-1,201366327;-0,342663926;0,667251554;1,613951653
MYS;E;1;E7;0;1;1,554646712;-1,145434605;-0,174683682;0,923539235;1,900678828
MYS;E;1;E8;0;1;1,332869836;-1,637593918;-0,73656946;0,395444271;1,472353398
MYS;E;2;E1;-0,120868356;1,317794091;1,30217208;-1,185390332;-0,122309495;1,240666478;2,363460611
MYS;E;2;E2;-0,120868356;1,317794091;1,35091784;-1,361839849;-0,297582442;1,081063729;2,316529175
MYS;E;2;E3;-0,120868356;1,317794091;1,500711522;-1,892332983;-0,949865151;0,247069742;1,447095159
MYS;E;2;E4;-0,120868356;1,317794091;1,261314424;-1,308279857;-0,315196332;0,803131092;1,834811304
MYS;E;2;E5;-0,120868356;1,317794091;1,178244976;-2,03925047;-0,986308051;0,358323368;1,657219715
MYS;E;2;E6;-0,120868356;1,317794091;1,822638624;-1,70028666;-0,870130614;0,175506931;1,161678132
MYS;E;2;E7;-0,120868356;1,317794091;1,45338316;-0,613784022;0,448177553;1,584187336;2,511497708
MYS;E;2;E8;-0,120868356;1,317794091;1,332869836;-1,637593918;-0,73656946;0,395444271;1,472353398
MYS;C;1;C1;0;1;1,688057314;-1,175036715;-0,262808143;0,998225432;2,035137372
MYS;C;1;C2;0;1;1,451300345;-1,713112468;-0,708646842;0,702699767;1,899600869
MYS;C;1;C3;0;1;1,964196541;-1,444888915;-0,591869344;0,388089194;1,330194136
MYS;C;1;C4;0;1;1,424706431;-1,773909767;-0,815585063;0,601209812;1,780402359
MYS;C;1;C5;0;1;1,877148313;-1,238318698;-0,440102949;0,488248557;1,402583925
MYS;C;1;C6;0;1;1,169637913;-1,973582511;-0,934394956;0,494738416;1,802106003
MYS;C;1;C7;0;1;1,899542012;-0,828490834;0,031910033;1,016711268;1,892792457
MYS;C;1;C8;0;1;1,827819593;-1,334282593;-0,442513528;0,748901715;1,655935407
MYS;C;2;C1;-0,205184169;1,442781106;1,623477001;-1,297672622;-0,392749455;0,896853669;1,903352321
MYS;C;2;C2;-0,205184169;1,442781106;1,292488708;-1,524314017;-0,427789041;1,089549187;2,2138199
MYS;C;2;C3;-0,205184169;1,442781106;1,964196541;-1,444888915;-0,591869344;0,388089194;1,330194136
MYS;C;2;C4;-0,205184169;1,442781106;1,424706431;-1,773909767;-0,815585063;0,601209812;1,780402359
MYS;C;2;C5;-0,205184169;1,442781106;1,877148313;-1,238318698;-0,440102949;0,488248557;1,402583925
MYS;C;2;C6;-0,205184169;1,442781106;1,195615807;-1,4844993;-0,504309556;0,75418746;1,929533026
MYS;C;2;C7;-0,205184169;1,442781106;1,899542012;-0,828490834;0,031910033;1,016711268;1,892792457
MYS;C;2;C8;-0,205184169;1,442781106;1,827819593;-1,334282593;-0,442513528;0,748901715;1,655935407
NLD;R;1;R1;0;1;0,893204394;-1,20836235;-0,151795094;1,493760705;3,597314488
NLD;R;1;R2;0;1;1,827770906;-0,589842607;0,27290867;1,113638374;2,854625464
NLD;R;1;R3;0;1;1,393146283;-0,388570647;0,561916396;1,08848811;2,469195934
NLD;R;1;R4;0;1;1,776502429;-0,733704275;0,20932957;0,877465255;2,038794071
NLD;R;1;R5;0;1;2,414503189;-0,095999151;0,846455659;1,615064893;2,803574135
